software mouseReMoCo;version 1.3.0;isWithLSL false;screenWidth 1447;screenHeight 736;centerX 723;centerY 368;autoStart 3600;cycleMaxNumber 6;cycleDuration 20;borderColor java.awt.Color[r=255,g=255,b=255];textColor java.awt.Color[r=255,g=255,b=255];backgroundColor java.awt.Color[r=0,g=0,b=0];cursorColorRecord java.awt.Color[r=255,g=0,b=0];cursorColorWait java.awt.Color[r=255,g=255,b=0];task circular;cornerX 435;cornerY 80;externalRadius 288;internalRadius 208;borderRadius 1;cursorRadius 16;indexOfDifficulty 33.086986458020164;taskRadius 247.5;taskTolerance 47
2025-11-29 14:48:45.048 +0100

timestamp,mouseX,mouseY,mouseInTarget
1764424128453,854,152,1
1764424128469,856,152,1
1764424128469,858,153,1
1764424128485,860,154,1
1764424128485,862,156,1
1764424128501,866,158,1
1764424128501,869,159,1
1764424128501,872,161,1
1764424128517,876,163,1
1764424128517,878,164,1
1764424128533,881,166,1
1764424128549,883,167,1
1764424128549,885,169,1
1764424128565,888,169,1
1764424128565,890,171,1
1764424128581,891,172,1
1764424128581,893,173,1
1764424128597,894,174,1
1764424128597,895,175,1
1764424128597,897,176,1
1764424128613,898,176,1
1764424128629,900,177,1
1764424128629,901,179,1
1764424128644,902,179,1
1764424128644,903,180,1
1764424128660,904,180,1
1764424128660,906,182,1
1764424128676,907,184,1
1764424128692,909,185,1
1764424128692,910,187,1
1764424128708,912,188,1
1764424128708,914,189,1
1764424128723,915,191,1
1764424128723,916,191,1
1764424128739,917,193,1
1764424128739,919,194,1
1764424128755,920,196,1
1764424128755,922,198,1
1764424128773,923,200,1
1764424128779,925,201,1
1764424128787,926,203,1
1764424128787,927,204,1
1764424128803,929,206,1
1764424128803,930,208,1
1764424128819,931,209,1
1764424128819,932,212,1
1764424128835,933,213,1
1764424128835,935,215,1
